    -9.80000      0.00000
    -9.40000      0.00000
    -9.00000      0.00000
    -8.60000      0.00000
    -8.20000      0.00000
    -7.80000      0.00000
    -7.40000      0.00000
    -7.00000      0.00000
    -6.60000      0.00000
    -6.20000      1.25000
    -5.80000      0.00000
    -5.40000      5.00000
    -5.00000      5.00000
    -4.60000      7.50000
    -4.20000     13.75000
    -3.80000     21.25000
    -3.40000     41.25000
    -3.00000     43.75000
    -2.60000     46.25000
    -2.20000     57.50000
    -1.80000     82.50000
    -1.40000     71.25000
    -1.00000     78.75000
    -0.60000     80.00000
    -0.20000     68.75000
     0.20000     82.50000
     0.60000     81.25000
     1.00000     96.25000
     1.40000     63.75000
     1.80000     63.75000
     2.20000     62.50000
     2.60000     52.50000
     3.00000     40.00000
     3.40000     31.25000
     3.80000     21.25000
     4.20000     10.00000
     4.60000     13.75000
     5.00000      8.75000
     5.40000      1.25000
     5.80000      1.25000
     6.20000      0.00000
     6.60000      0.00000
     7.00000      0.00000
     7.40000      0.00000
     7.80000      0.00000
     8.20000      0.00000
     8.60000      0.00000
     9.00000      0.00000
     9.40000      0.00000
     9.80000      0.00000
 after hadron evolution
    -9.80000      0.00000
    -9.40000      0.00000
    -9.00000      0.00000
    -8.60000      0.00000
    -8.20000      0.00000
    -7.80000      0.00000
    -7.40000      0.00000
    -7.00000      0.00000
    -6.60000      0.00000
    -6.20000      3.75000
    -5.80000      3.75000
    -5.40000     15.00000
    -5.00000     23.75000
    -4.60000     51.25000
    -4.20000     63.75000
    -3.80000    122.50000
    -3.40000    176.25000
    -3.00000    191.25000
    -2.60000    216.25000
    -2.20000    242.50000
    -1.80000    256.25000
    -1.40000    285.00000
    -1.00000    325.00000
    -0.60000    338.75000
    -0.20000    337.50000
     0.20000    301.25000
     0.60000    322.50000
     1.00000    298.75000
     1.40000    285.00000
     1.80000    262.50000
     2.20000    255.00000
     2.60000    236.25000
     3.00000    180.00000
     3.40000    155.00000
     3.80000    113.75000
     4.20000     65.00000
     4.60000     58.75000
     5.00000     18.75000
     5.40000     16.25000
     5.80000      7.50000
     6.20000      1.25000
     6.60000      2.50000
     7.00000      0.00000
     7.40000      0.00000
     7.80000      0.00000
     8.20000      0.00000
     8.60000      0.00000
     9.00000      0.00000
     9.40000      0.00000
     9.80000      0.00000
